year,month,day,U,匿名,C,author_total,信報網,星島日報網,香港經濟日報網,香港經濟日報(即時新聞),東方報業集團,新城廣播有限公司,香港01,雅虎(香港),巴士的報,頭條日報網,星島頭條網,HKExnews 披露易,新浪網(香港),Line Today,經濟通,中國評論新聞網,阿思達克財經網,Facebook香港,Instagram香港,YouTube 香港,publisher_total,keywords_total,correlation_keyword0,correlation_value0,correlation_keyword1,correlation_value1,correlation_keyword2,correlation_value2
2022,3,24,17,0,1,18,0,0,1,2,1,6,1,1,0,0,0,0,1,1,0,0,3,0,0,1,18,55,Kong,16,Exchange,16,carbon,14
2022,3,31,42,0,6,48,3,2,5,6,3,3,1,3,0,0,0,0,1,5,2,0,8,4,1,1,48,104,Exchange,47,Kong,45,market,33
2022,4,7,6,0,2,8,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,8,43,Kong,7,Exchange,6,community,4
2022,4,14,8,0,1,9,0,2,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,9,42,Kong,6,Exchange,6,China,6
2022,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0
2022,4,28,15,0,0,15,0,0,4,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,53,Kong,12,year,8,first,8
2022,5,5,10,0,0,10,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,31,Exchange,10,ESG,8,new,8
2022,5,12,7,0,0,7,0,2,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,7,15,Kong,7,Exchange,7,will,7
2022,5,19,8,0,2,10,2,1,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,10,53,Exchange,6,Kong,5,support,4
2022,5,26,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,17,new,2,Kong,1,Exchange,1
2022,6,2,3,0,1,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,30,robot,2,company,2,window,2
2022,6,9,3,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,33,stocks,2,China,2,Exchange,2
2022,6,16,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,energy,2,new,2,China,2
2022,6,23,28,0,1,29,5,1,2,1,2,3,1,2,0,0,0,0,0,0,0,3,8,0,0,1,29,64,Kong,28,Exchange,28,Champions,10
2022,6,30,7,0,4,11,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,2,0,2,11,51,Kong,7,Exchange,7,Hall,5
2022,7,7,17,0,2,19,2,2,5,0,0,3,0,2,1,0,0,0,0,0,0,2,0,1,0,1,19,61,Kong,17,Exchange,16,market,16
2022,7,14,83,0,8,91,13,6,13,0,3,3,2,4,4,0,2,0,2,4,3,0,24,4,2,2,91,147,Kong,89,Exchange,89,Xu,22
2022,7,21,22,0,2,24,2,2,10,1,1,0,0,0,1,0,1,0,0,1,0,0,3,0,0,2,24,58,Kong,17,Exchange,15,director,14
2022,7,28,23,0,3,26,2,1,2,0,1,0,1,3,0,0,0,0,0,1,1,0,11,0,0,3,26,77,Exchange,22,Kong,18,will,14
2022,8,4,14,0,1,15,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,3,5,0,0,1,15,42,Exchange,11,Shenzhen,10,low,9
2022,8,11,4,0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,31,Kong,4,ETF,2,investment,2
2022,8,18,7,0,2,9,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,46,Kong,6,merchants,3,payment,3
2022,8,25,32,0,2,34,6,0,2,12,1,0,1,0,0,0,0,0,3,2,2,3,0,0,0,2,34,75,Kong,31,market,27,will,18
2022,9,1,21,0,1,22,2,0,12,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,22,68,Kong,15,market,11,Exchange,10
2022,9,8,15,0,2,17,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,9,0,0,2,17,37,Exchange,15,development,14,market,13
2022,9,15,1,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,23,energy,3,new,3,China,3
2022,9,22,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,energy,2,new,2,China,2
2022,9,29,2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,25,energy,3,Kong,2,market,2
2022,10,6,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,15,Shenzhen,4,Exchange,4,investment,4
2022,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0
